Env,Year,GermplasmId,Value
StHyacinthe_QUE_2008,2008,MN1410,59.849999999999994
StHyacinthe_QUE_2008,2008,MN1803RR,53.6
StHyacinthe_QUE_2008,2008,SD02-923,35.0
StHyacinthe_QUE_2008,2008,SD03-1254,47.7
StHyacinthe_QUE_2008,2008,SD03-1603,55.5
StHyacinthe_QUE_2008,2008,SD03-2768R,55.5
StHyacinthe_QUE_2008,2008,SD03-3038R,40.2
StHyacinthe_QUE_2008,2008,SD03-3920R,45.7
StHyacinthe_QUE_2008,2008,SD04CV-405,43.4
StHyacinthe_QUE_2008,2008,SD04CV-965,49.4
StHyacinthe_QUE_2008,2008,SD04CV-972,51.3
StHyacinthe_QUE_2008,2008,SD04R-2700,51.3
StHyacinthe_QUE_2008,2008,SD04R-4273,42.5
StHyacinthe_QUE_2008,2008,SD04R-4490,52.1
StHyacinthe_QUE_2008,2008,SD05R-2750,42.4
StHyacinthe_QUE_2008,2008,SD05R-4526,54.0
StHyacinthe_QUE_2008,2008,SD05R-5878,53.4
StHyacinthe_QUE_2008,2008,SD1111RR,61.633333333333326
StHyacinthe_QUE_2008,2008,SD1161RR,60.9
StHyacinthe_QUE_2008,2008,SDX00R-017-52,46.9
StHyacinthe_QUE_2008,2008,Sheyenne,66.05000000000001
StHyacinthe_QUE_2008,2008,U03-100612,33.2
StHyacinthe_QUE_2008,2008,U04-701201,51.1
StHyacinthe_QUE_2008,2008,U05-224017,49.1
StHyacinthe_QUE_2009,2009,AR07-175064,52.0
StHyacinthe_QUE_2009,2009,AR08-186008,56.8
StHyacinthe_QUE_2009,2009,M00-530039,52.0
StHyacinthe_QUE_2009,2009,M03-160082,52.9
StHyacinthe_QUE_2009,2009,M03-163106,51.2
StHyacinthe_QUE_2009,2009,M03-165068,53.4
StHyacinthe_QUE_2009,2009,M03-172059,46.7
StHyacinthe_QUE_2009,2009,M03-193054,44.0
StHyacinthe_QUE_2009,2009,MN1410,58.349999999999994
StHyacinthe_QUE_2009,2009,OAC05-33,57.9
StHyacinthe_QUE_2009,2009,OAC07-48C,56.3
StHyacinthe_QUE_2009,2009,OAC07-49C,56.4
StHyacinthe_QUE_2009,2009,SD03-2768R,53.8
StHyacinthe_QUE_2009,2009,SD04R-2700,53.2
StHyacinthe_QUE_2009,2009,SD05-240,52.3
StHyacinthe_QUE_2009,2009,SD05R-4526,53.7
StHyacinthe_QUE_2009,2009,SD06-328,53.0
StHyacinthe_QUE_2009,2009,SD06-344,54.0
StHyacinthe_QUE_2009,2009,SD06-444,52.0
StHyacinthe_QUE_2009,2009,SD06-483,54.3
StHyacinthe_QUE_2009,2009,SD06R-1200,57.6
StHyacinthe_QUE_2009,2009,SD06R-1729,47.8
StHyacinthe_QUE_2009,2009,SD06R-1780,53.6
StHyacinthe_QUE_2009,2009,SD06R-1901,57.2
StHyacinthe_QUE_2009,2009,SD06R-1917,54.9
StHyacinthe_QUE_2009,2009,SD06R-2462,54.3
StHyacinthe_QUE_2009,2009,SD06R-2545,52.4
StHyacinthe_QUE_2009,2009,SD06R-3241,54.5
StHyacinthe_QUE_2009,2009,SD06R-3250,52.0
StHyacinthe_QUE_2009,2009,SD06R-3612,51.1
StHyacinthe_QUE_2009,2009,SD06R-3650,49.0
StHyacinthe_QUE_2009,2009,SD06R-4518,57.7
StHyacinthe_QUE_2009,2009,SD06R-5123,53.9
StHyacinthe_QUE_2009,2009,SD06R-5528,52.3
StHyacinthe_QUE_2009,2009,SD06R-5663,52.4
StHyacinthe_QUE_2009,2009,SD06R-5684,55.8
StHyacinthe_QUE_2009,2009,SD06R-5819,50.2
StHyacinthe_QUE_2009,2009,SD1111RR,52.5
StHyacinthe_QUE_2009,2009,SD1161RR,54.4
StHyacinthe_QUE_2009,2009,Sheyenne,54.35
StHyacinthe_QUE_2009,2009,U06-627094,46.4
StHyacinthe_QUE_2009,2009,U07-135601R,57.0
StHyacinthe_QUE_2010,2010,AR07-175064,66.2
StHyacinthe_QUE_2010,2010,AR08-186008,71.5
StHyacinthe_QUE_2010,2010,AR09-192008,69.0
StHyacinthe_QUE_2010,2010,AR09-192018,76.8
StHyacinthe_QUE_2010,2010,M00-530039,67.6
StHyacinthe_QUE_2010,2010,M02-385041,61.0
StHyacinthe_QUE_2010,2010,M02-385091,61.2
StHyacinthe_QUE_2010,2010,M03-165068,67.2
StHyacinthe_QUE_2010,2010,M03-172059,70.1
StHyacinthe_QUE_2010,2010,M04-261037,47.8
StHyacinthe_QUE_2010,2010,M04-342124,54.5
StHyacinthe_QUE_2010,2010,M04-380106,64.5
StHyacinthe_QUE_2010,2010,M04-389079,62.0
StHyacinthe_QUE_2010,2010,MN1410,71.65
StHyacinthe_QUE_2010,2010,MTC00-112-412-10,65.3
StHyacinthe_QUE_2010,2010,OAC07-48C,74.0
StHyacinthe_QUE_2010,2010,OAC08-18C,72.8
StHyacinthe_QUE_2010,2010,OAC08-22C,70.7
StHyacinthe_QUE_2010,2010,SD05-240,62.8
StHyacinthe_QUE_2010,2010,SD06-535,66.3
StHyacinthe_QUE_2010,2010,SD07CV-523,63.0
StHyacinthe_QUE_2010,2010,SD07CV-576,58.0
StHyacinthe_QUE_2010,2010,SD07CV-619,61.9
StHyacinthe_QUE_2010,2010,SD07CV-673,67.3
StHyacinthe_QUE_2010,2010,SD07CV-875,65.6
StHyacinthe_QUE_2010,2010,SD07CV-884,65.3
StHyacinthe_QUE_2010,2010,SD07CV-885,68.8
StHyacinthe_QUE_2010,2010,SD07CV-997,61.8
StHyacinthe_QUE_2010,2010,SD1111RR,72.6
StHyacinthe_QUE_2010,2010,SD1161RR,71.2
StHyacinthe_QUE_2010,2010,Sheyenne,71.4
StHyacinthe_QUE_2010,2010,U07-135601R,78.2
StHyacinthe_QUE_2010,2010,U07-237074,63.7
StHyacinthe_QUE_2011,2011,AR08-186008,59.0
StHyacinthe_QUE_2011,2011,AR10-106008,62.5
StHyacinthe_QUE_2011,2011,M00-530039,71.5
StHyacinthe_QUE_2011,2011,M03-165068,56.2
StHyacinthe_QUE_2011,2011,M05-214049,56.3
StHyacinthe_QUE_2011,2011,M05-226053,54.6
StHyacinthe_QUE_2011,2011,M05-248041,54.9
StHyacinthe_QUE_2011,2011,M05-286085,57.1
StHyacinthe_QUE_2011,2011,M05-307064,50.6
StHyacinthe_QUE_2011,2011,M05-319032,45.3
StHyacinthe_QUE_2011,2011,M05-328025,62.0
StHyacinthe_QUE_2011,2011,M05R-615082,59.0
StHyacinthe_QUE_2011,2011,M06R-150044,58.3
StHyacinthe_QUE_2011,2011,M06R-152009,64.0
StHyacinthe_QUE_2011,2011,MN1410,65.25
StHyacinthe_QUE_2011,2011,OAC09-44C,59.0
StHyacinthe_QUE_2011,2011,SD07CV-523,57.8
StHyacinthe_QUE_2011,2011,SD08CV-1041,60.2
StHyacinthe_QUE_2011,2011,SD08CV-1043,59.8
StHyacinthe_QUE_2011,2011,SD08CV-1061,64.1
StHyacinthe_QUE_2011,2011,SD08CV-1066,65.0
StHyacinthe_QUE_2011,2011,SD08CV-1078,64.5
StHyacinthe_QUE_2011,2011,SD08CV-1080,57.1
StHyacinthe_QUE_2011,2011,SD08CV-1211,59.6
StHyacinthe_QUE_2011,2011,SD1111RR,64.5
StHyacinthe_QUE_2011,2011,SD1161RR,70.5
StHyacinthe_QUE_2011,2011,Sheyenne,56.35
StHyacinthe_QUE_2011,2011,U07-135601R,74.3
StHyacinthe_QUE_2011,2011,U09-105007,56.5
StHyacinthe_QUE_2011,2011,U09-209069,63.1
StHyacinthe_QUE_2011,2011,U09-210051,68.5
StHyacinthe_QUE_2011,2011,U09-211070,61.7
StHyacinthe_QUE_2012,2012,AR11-114002,68.9
StHyacinthe_QUE_2012,2012,AR11-114057,69.4
StHyacinthe_QUE_2012,2012,M00-530039,60.1
StHyacinthe_QUE_2012,2012,M03-165068,64.9
StHyacinthe_QUE_2012,2012,M05-307064,56.1
StHyacinthe_QUE_2012,2012,M06-235003,60.5
StHyacinthe_QUE_2012,2012,M06-294048,55.8
StHyacinthe_QUE_2012,2012,M06-310036,47.2
StHyacinthe_QUE_2012,2012,M06-310039,58.8
StHyacinthe_QUE_2012,2012,M06-337011,71.1
StHyacinthe_QUE_2012,2012,M06-337041,58.4
StHyacinthe_QUE_2012,2012,M06-355049,38.0
StHyacinthe_QUE_2012,2012,M06-382188,61.8
StHyacinthe_QUE_2012,2012,M06R-150044,47.1
StHyacinthe_QUE_2012,2012,M06R-152009,49.5
StHyacinthe_QUE_2012,2012,MN1410,67.2
StHyacinthe_QUE_2012,2012,OAC10-32C,59.9
StHyacinthe_QUE_2012,2012,OAC10-36C,60.3
StHyacinthe_QUE_2012,2012,OAC10-38C,60.5
StHyacinthe_QUE_2012,2012,OAC10-40C,66.2
StHyacinthe_QUE_2012,2012,SD08CV-1041,68.7
StHyacinthe_QUE_2012,2012,SD08CV-1043,68.7
StHyacinthe_QUE_2012,2012,SD09CV-1040,69.7
StHyacinthe_QUE_2012,2012,SD09CV-1515,56.8
StHyacinthe_QUE_2012,2012,SD1161RR,61.9
StHyacinthe_QUE_2012,2012,Sheyenne,50.7
StHyacinthe_QUE_2012,2012,U07-135601R,66.9
StHyacinthe_QUE_2012,2012,U09-105007,69.6
StHyacinthe_QUE_2012,2012,U09-118017,83.2
StHyacinthe_QUE_2012,2012,U09-210051,67.3
StHyacinthe_QUE_2012,2012,U09-211070,68.8
StHyacinthe_QUE_2013,2013,AR12-128008,61.3
StHyacinthe_QUE_2013,2013,AR12-128013,69.1
StHyacinthe_QUE_2013,2013,AR12-128023,56.8
StHyacinthe_QUE_2013,2013,AR12-128024,62.3
StHyacinthe_QUE_2013,2013,AR12-128045,66.9
StHyacinthe_QUE_2013,2013,AR12-128047,60.3
StHyacinthe_QUE_2013,2013,AR12-128061,66.1
StHyacinthe_QUE_2013,2013,AR12-128065,69.1
StHyacinthe_QUE_2013,2013,AR12-128076,59.3
StHyacinthe_QUE_2013,2013,AR12-128091,65.8
StHyacinthe_QUE_2013,2013,AR12-128102,69.2
StHyacinthe_QUE_2013,2013,AR12-228007,67.6
StHyacinthe_QUE_2013,2013,AR12-228022,65.5
StHyacinthe_QUE_2013,2013,AR12-228068,70.1
StHyacinthe_QUE_2013,2013,M00-530039,61.3
StHyacinthe_QUE_2013,2013,M06-337011,62.2
StHyacinthe_QUE_2013,2013,M07-266078,59.4
StHyacinthe_QUE_2013,2013,M07-276085,62.1
StHyacinthe_QUE_2013,2013,M07-278122,60.6
StHyacinthe_QUE_2013,2013,M07-352133,59.2
StHyacinthe_QUE_2013,2013,M07-354108,51.8
StHyacinthe_QUE_2013,2013,M07-392055,60.8
StHyacinthe_QUE_2013,2013,M07-396118,48.4
StHyacinthe_QUE_2013,2013,M07-404023,57.5
StHyacinthe_QUE_2013,2013,M08-144031,56.4
StHyacinthe_QUE_2013,2013,M08-144103,56.9
StHyacinthe_QUE_2013,2013,M08-144119,52.5
StHyacinthe_QUE_2013,2013,M08-154007,58.2
StHyacinthe_QUE_2013,2013,MN1410,66.0
StHyacinthe_QUE_2013,2013,MN1410R2F5-117,61.9
StHyacinthe_QUE_2013,2013,MN1410R2F5-22,66.1
StHyacinthe_QUE_2013,2013,MN1410R2F5-4,56.8
StHyacinthe_QUE_2013,2013,OAC11-37C,62.8
StHyacinthe_QUE_2013,2013,OAC11-46C,62.3
StHyacinthe_QUE_2013,2013,OAC11-51C,71.4
StHyacinthe_QUE_2013,2013,SD08CV-1043,61.2
StHyacinthe_QUE_2013,2013,SD09CV-1040,59.8
StHyacinthe_QUE_2013,2013,SD09CV-1515,60.1
StHyacinthe_QUE_2013,2013,SD09CV-2038,67.9
StHyacinthe_QUE_2013,2013,SD09CV-2096,67.9
StHyacinthe_QUE_2013,2013,SD10CV-1156,59.1
StHyacinthe_QUE_2013,2013,SD10CV-1181,69.1
StHyacinthe_QUE_2013,2013,SD10CV-1225,62.6
StHyacinthe_QUE_2013,2013,SD10CV-1235,67.1
StHyacinthe_QUE_2013,2013,SDFA07-771,69.8
StHyacinthe_QUE_2013,2013,Sheyenne,61.86666666666667
StHyacinthe_QUE_2013,2013,U07-135601R,59.9
StHyacinthe_QUE_2013,2013,U09-105007,65.7
StHyacinthe_QUE_2013,2013,U09-118017,69.2
StHyacinthe_QUE_2013,2013,U09-210051,73.3
StHyacinthe_QUE_2013,2013,U11-610107,76.1
StHyacinthe_QUE_2013,2013,U11-903002,73.6
StHyacinthe_QUE_2013,2013,U11-905076,70.1
StHyacinthe_QUE_2013,2013,U11-907098,66.4
StHyacinthe_QUE_2013,2013,U11-911074,66.4
StHyacinthe_QUE_2013,2013,U11-911079,68.0
StHyacinthe_QUE_2013,2013,U11-913028,62.4
StHyacinthe_QUE_2013,2013,U11-913102,66.8
StHyacinthe_QUE_2013,2013,U11-915054,70.0
StHyacinthe_QUE_2013,2013,U11-917032,69.9
StHyacinthe_QUE_2013,2013,U11-918019,67.0
StHyacinthe_QUE_2013,2013,U11-918052,67.0
StHyacinthe_QUE_2013,2013,U11-932025,70.1
StHyacinthe_QUE_2013,2013,U11-932077,69.7
StHyacinthe_QUE_2013,2013,U11-932079,69.1
StHyacinthe_QUE_2013,2013,U12-903108R,65.5
StHyacinthe_QUE_2013,2013,U12-904114R,66.4
StHyacinthe_QUE_2013,2013,U12-920105R,61.5
StHyacinthe_QUE_2013,2013,U12-922122R,61.8
StHyacinthe_QUE_2014,2014,AR13-132037,50.3
StHyacinthe_QUE_2014,2014,M00-530039,55.7
StHyacinthe_QUE_2014,2014,M06-381085,55.1
StHyacinthe_QUE_2014,2014,M06R-614008,54.2
StHyacinthe_QUE_2014,2014,M07-278122,61.1
StHyacinthe_QUE_2014,2014,M08-144103,50.4
StHyacinthe_QUE_2014,2014,M08-154007,54.3
StHyacinthe_QUE_2014,2014,M08-207033,49.6
StHyacinthe_QUE_2014,2014,M08-224032,49.6
StHyacinthe_QUE_2014,2014,M08-391087,50.9
StHyacinthe_QUE_2014,2014,M08-608002,51.0
StHyacinthe_QUE_2014,2014,M08-608051,48.2
StHyacinthe_QUE_2014,2014,M08-609011,49.5
StHyacinthe_QUE_2014,2014,M09-169049,51.0
StHyacinthe_QUE_2014,2014,M09-876012,58.0
StHyacinthe_QUE_2014,2014,M09-876026,62.5
StHyacinthe_QUE_2014,2014,M09-876048,61.35
StHyacinthe_QUE_2014,2014,M09-876062,62.2
StHyacinthe_QUE_2014,2014,M09-877004,64.1
StHyacinthe_QUE_2014,2014,M09-877022,67.1
StHyacinthe_QUE_2014,2014,M09-878011,69.4
StHyacinthe_QUE_2014,2014,M09-878071,68.5
StHyacinthe_QUE_2014,2014,M09-878072,66.3
StHyacinthe_QUE_2014,2014,M09-878087,63.2
StHyacinthe_QUE_2014,2014,MN1410,62.3
StHyacinthe_QUE_2014,2014,MN1410R2F5-117,58.1
StHyacinthe_QUE_2014,2014,MN1410R2F5-121,61.6
StHyacinthe_QUE_2014,2014,MN1410R2F5-83,62.2
StHyacinthe_QUE_2014,2014,OAC12-107C-HO,54.8
StHyacinthe_QUE_2014,2014,OAC12-61C,61.9
StHyacinthe_QUE_2014,2014,OAC12-66C,58.0
StHyacinthe_QUE_2014,2014,OAC12-86C,54.4
StHyacinthe_QUE_2014,2014,OAC12-98C,56.9
StHyacinthe_QUE_2014,2014,ORC7612N,57.9
StHyacinthe_QUE_2014,2014,Sheyenne,55.7
StHyacinthe_QUE_2014,2014,U07-135601R,51.3
StHyacinthe_QUE_2014,2014,U09-105007,57.5
StHyacinthe_QUE_2014,2014,U09-118017,53.3
StHyacinthe_QUE_2014,2014,U11-907098,53.1
StHyacinthe_QUE_2014,2014,U11-911079,44.9
StHyacinthe_QUE_2014,2014,U11-913028,52.3
StHyacinthe_QUE_2014,2014,U11-917032,54.1
StHyacinthe_QUE_2014,2014,U11-918019,50.8
StHyacinthe_QUE_2014,2014,U11-918052,48.5
StHyacinthe_QUE_2014,2014,U11-932025,56.7
StHyacinthe_QUE_2014,2014,U11-932079,54.6
StHyacinthe_QUE_2014,2014,U12-903108R,56.4
StHyacinthe_QUE_2014,2014,U12-904114R,60.5
StHyacinthe_QUE_2014,2014,U12-905062,55.0
StHyacinthe_QUE_2014,2014,U12-919011,57.0
StHyacinthe_QUE_2014,2014,U12-921005,52.6
StHyacinthe_QUE_2015,2015,AR13-132037,81.0
StHyacinthe_QUE_2015,2015,M07-278122,73.8
StHyacinthe_QUE_2015,2015,M08-224032,70.7
StHyacinthe_QUE_2015,2015,M08-391087,79.1
StHyacinthe_QUE_2015,2015,M08-608014,74.1
StHyacinthe_QUE_2015,2015,M08-608027,63.1
StHyacinthe_QUE_2015,2015,M08-608033,65.0
StHyacinthe_QUE_2015,2015,M09-223022,81.2
StHyacinthe_QUE_2015,2015,M09-226039,79.8
StHyacinthe_QUE_2015,2015,M09-240047,72.6
StHyacinthe_QUE_2015,2015,M09-240061,83.3
StHyacinthe_QUE_2015,2015,M09-241044,61.7
StHyacinthe_QUE_2015,2015,M09-251149,68.7
StHyacinthe_QUE_2015,2015,M09-252085,69.4
StHyacinthe_QUE_2015,2015,M09-261079,74.6
StHyacinthe_QUE_2015,2015,M09-261089,69.1
StHyacinthe_QUE_2015,2015,M09-305042,74.2
StHyacinthe_QUE_2015,2015,M09-305119,67.7
StHyacinthe_QUE_2015,2015,M09-305139,68.7
StHyacinthe_QUE_2015,2015,M09-335008,64.1
StHyacinthe_QUE_2015,2015,M09-335025,68.3
StHyacinthe_QUE_2015,2015,M09-340038,65.4
StHyacinthe_QUE_2015,2015,M09-340043,66.1
StHyacinthe_QUE_2015,2015,M09-340063,71.0
StHyacinthe_QUE_2015,2015,M09-343023,67.3
StHyacinthe_QUE_2015,2015,M09-343025,72.6
StHyacinthe_QUE_2015,2015,M09-876012,59.8
StHyacinthe_QUE_2015,2015,M09-876026,70.6
StHyacinthe_QUE_2015,2015,M09-876048,71.7
StHyacinthe_QUE_2015,2015,M09-876062,63.5
StHyacinthe_QUE_2015,2015,M09-877004,71.4
StHyacinthe_QUE_2015,2015,M09-878011,73.2
StHyacinthe_QUE_2015,2015,M09-878072,78.3
StHyacinthe_QUE_2015,2015,M09-878087,70.1
StHyacinthe_QUE_2015,2015,M09-956021,70.5
StHyacinthe_QUE_2015,2015,M09-956047,77.0
StHyacinthe_QUE_2015,2015,M09-957021,65.5
StHyacinthe_QUE_2015,2015,M09-957029,69.0
StHyacinthe_QUE_2015,2015,M09-957051,69.4
StHyacinthe_QUE_2015,2015,M09-957075,67.1
StHyacinthe_QUE_2015,2015,M10-274172,76.7
StHyacinthe_QUE_2015,2015,MLG09-5431032,78.1
StHyacinthe_QUE_2015,2015,MN1410,78.05
StHyacinthe_QUE_2015,2015,MN1410R2F5-117,63.3
StHyacinthe_QUE_2015,2015,MN1410R2F5-121,74.1
StHyacinthe_QUE_2015,2015,MN1410R2F5-83,75.0
StHyacinthe_QUE_2015,2015,OAC12-61C,77.3
StHyacinthe_QUE_2015,2015,OAC12-86C,86.8
StHyacinthe_QUE_2015,2015,OAC13-67C-ChCdn,74.9
StHyacinthe_QUE_2015,2015,OAC13-85C-SCN,72.8
StHyacinthe_QUE_2015,2015,OAC13-87C-SCN,65.3
StHyacinthe_QUE_2015,2015,ORC3713N,86.3
StHyacinthe_QUE_2015,2015,ORC7512N,82.1
StHyacinthe_QUE_2015,2015,Sheyenne,73.75
StHyacinthe_QUE_2015,2015,U07-135601R,71.0
StHyacinthe_QUE_2015,2015,U11-917032,79.4
StHyacinthe_QUE_2015,2015,U11-932025,81.4
StHyacinthe_QUE_2015,2015,U11-932079,81.1
StHyacinthe_QUE_2015,2015,U12-921005,84.2
StHyacinthe_QUE_2015,2015,U13-608110,83.6
StHyacinthe_QUE_2015,2015,U13-904037,82.4
StHyacinthe_QUE_2015,2015,U13-905029,86.8
StHyacinthe_QUE_2015,2015,U13-910045,80.4
StHyacinthe_QUE_2015,2015,U13-911014,81.8
StHyacinthe_QUE_2015,2015,U13-912010,83.8
StHyacinthe_QUE_2015,2015,U13-912032,96.2
StHyacinthe_QUE_2015,2015,U13-913034,88.1
StHyacinthe_QUE_2015,2015,U13-916028,82.3
StHyacinthe_QUE_2015,2015,U13-918042,88.5
StHyacinthe_QUE_2015,2015,U13-926082,82.8
StHyacinthe_QUE_2016,2016,AR15-159002,64.5
StHyacinthe_QUE_2016,2016,AR15-159009,67.2
StHyacinthe_QUE_2016,2016,E13304,67.6
StHyacinthe_QUE_2016,2016,M07-209037,72.2
StHyacinthe_QUE_2016,2016,M07-278122,70.0
StHyacinthe_QUE_2016,2016,M09-223022,66.4
StHyacinthe_QUE_2016,2016,M09-240047,69.3
StHyacinthe_QUE_2016,2016,M09-278026,65.7
StHyacinthe_QUE_2016,2016,M09-305139,65.1
StHyacinthe_QUE_2016,2016,M09-343025,77.8
StHyacinthe_QUE_2016,2016,M09-525033,72.0
StHyacinthe_QUE_2016,2016,M09-876012,62.7
StHyacinthe_QUE_2016,2016,M09-876026,72.9
StHyacinthe_QUE_2016,2016,M09-876048,71.8
StHyacinthe_QUE_2016,2016,M09-877004,75.6
StHyacinthe_QUE_2016,2016,M09-878011,68.4
StHyacinthe_QUE_2016,2016,M09-878087,73.1
StHyacinthe_QUE_2016,2016,M09-956021,65.1
StHyacinthe_QUE_2016,2016,M09-956047,77.0
StHyacinthe_QUE_2016,2016,M09-956063,74.7
StHyacinthe_QUE_2016,2016,M09-957051,65.7
StHyacinthe_QUE_2016,2016,M09-957075,66.7
StHyacinthe_QUE_2016,2016,M10-171020,73.4
StHyacinthe_QUE_2016,2016,M10-201034,68.4
StHyacinthe_QUE_2016,2016,M10-270004,61.2
StHyacinthe_QUE_2016,2016,M11-120003,66.4
StHyacinthe_QUE_2016,2016,M11-120020,60.6
StHyacinthe_QUE_2016,2016,M11-123013,72.5
StHyacinthe_QUE_2016,2016,M11-123015,67.6
StHyacinthe_QUE_2016,2016,M11-131005,76.8
StHyacinthe_QUE_2016,2016,M11-131015,75.4
StHyacinthe_QUE_2016,2016,M11-131022,70.1
StHyacinthe_QUE_2016,2016,M11-131060,62.3
StHyacinthe_QUE_2016,2016,M11-131119,69.2
StHyacinthe_QUE_2016,2016,M11-132019,76.3
StHyacinthe_QUE_2016,2016,M11-132044,66.2
StHyacinthe_QUE_2016,2016,MN1410,76.5
StHyacinthe_QUE_2016,2016,MN1410R2F5-121,72.9
StHyacinthe_QUE_2016,2016,MN1410R2F5-83,64.7
StHyacinthe_QUE_2016,2016,OAC12-86C,69.1
StHyacinthe_QUE_2016,2016,OAC13-74C-SCN,63.2
StHyacinthe_QUE_2016,2016,OAC14-24C,59.2
StHyacinthe_QUE_2016,2016,OAC14-26C,56.4
StHyacinthe_QUE_2016,2016,ORC3313N,68.7
StHyacinthe_QUE_2016,2016,ORC3713N,62.1
StHyacinthe_QUE_2016,2016,ORC7512N,65.8
StHyacinthe_QUE_2016,2016,ORC8015,69.9
StHyacinthe_QUE_2016,2016,Sheyenne,62.3
StHyacinthe_QUE_2016,2016,U07-135601R,73.2
StHyacinthe_QUE_2016,2016,U11-917032,76.35
StHyacinthe_QUE_2016,2016,U14-103005,75.8
StHyacinthe_QUE_2016,2016,U14-103008,70.3
StHyacinthe_QUE_2016,2016,U14-103015,73.0
StHyacinthe_QUE_2016,2016,U14-103022,69.4
StHyacinthe_QUE_2016,2016,U14-103043,68.0
StHyacinthe_QUE_2016,2016,U14-211126,75.9
StHyacinthe_QUE_2016,2016,U14-222063,73.8
StHyacinthe_QUE_2017,2017,AR13-132078,62.7
StHyacinthe_QUE_2017,2017,M07-209037,54.62120766
StHyacinthe_QUE_2017,2017,M09-278026,65.25013512
StHyacinthe_QUE_2017,2017,M09-285032,66.62112996
StHyacinthe_QUE_2017,2017,M09-285149,64.50813249
StHyacinthe_QUE_2017,2017,M09-343025,75.54597924
StHyacinthe_QUE_2017,2017,M09-878011,62.05759074
StHyacinthe_QUE_2017,2017,M09-956047,59.20853856
StHyacinthe_QUE_2017,2017,M10-171020,61.01373133
StHyacinthe_QUE_2017,2017,M10-214107,53.27846543
StHyacinthe_QUE_2017,2017,M10-236-2007,53.72307222
StHyacinthe_QUE_2017,2017,M10-237102,60.37135631
StHyacinthe_QUE_2017,2017,M10-238-2036,70.05010404
StHyacinthe_QUE_2017,2017,M10-238-2077,61.4523902
StHyacinthe_QUE_2017,2017,M10-254090,61.5594527
StHyacinthe_QUE_2017,2017,M11-131015,56.02045511
StHyacinthe_QUE_2017,2017,M11-131022,62.99587463
StHyacinthe_QUE_2017,2017,M11-132044,63.94902831
StHyacinthe_QUE_2017,2017,M11-241015,47.0
StHyacinthe_QUE_2017,2017,M11-268105,50.0
StHyacinthe_QUE_2017,2017,M11-291113,59.2695047
StHyacinthe_QUE_2017,2017,M11-305073,59.72600732
StHyacinthe_QUE_2017,2017,M11-305084,61.3378928
StHyacinthe_QUE_2017,2017,M11-314020,62.63751264
StHyacinthe_QUE_2017,2017,M11-314031,55.76766864
StHyacinthe_QUE_2017,2017,M11-314101,72.20622391
StHyacinthe_QUE_2017,2017,M11-314106,65.43898149
StHyacinthe_QUE_2017,2017,M11-338048,60.5
StHyacinthe_QUE_2017,2017,M11-358032,72.1
StHyacinthe_QUE_2017,2017,M11-377069,58.8
StHyacinthe_QUE_2017,2017,MBC11-404-010,59.2
StHyacinthe_QUE_2017,2017,MN0404CN,50.54985856
StHyacinthe_QUE_2017,2017,MN1410,69.757636065
StHyacinthe_QUE_2017,2017,MSC09-774089,68.16312742
StHyacinthe_QUE_2017,2017,MSC10-559061,53.72307222
StHyacinthe_QUE_2017,2017,OAC15-32C,60.5
StHyacinthe_QUE_2017,2017,OAC15-33C,63.3
StHyacinthe_QUE_2017,2017,OAC15-36C,64.7
StHyacinthe_QUE_2017,2017,ORC2516N,66.4
StHyacinthe_QUE_2017,2017,ORC2616N,66.2
StHyacinthe_QUE_2017,2017,ORC3313N,63.37802829
StHyacinthe_QUE_2017,2017,ORC3713N,67.49696073
StHyacinthe_QUE_2017,2017,Sheyenne,65.1824066275
StHyacinthe_QUE_2017,2017,U11-917032,72.35812501000001
StHyacinthe_QUE_2017,2017,U14-103015,76.17943239
StHyacinthe_QUE_2017,2017,U14-108007,77.4
StHyacinthe_QUE_2017,2017,U14-110036,72.2
StHyacinthe_QUE_2017,2017,U14-111010,69.2
StHyacinthe_QUE_2017,2017,U15-934067,61.3
StHyacinthe_QUE_2018,2018,E15338,50.67
StHyacinthe_QUE_2018,2018,E16099,56.51582569
StHyacinthe_QUE_2018,2018,E16346,50.29586764
StHyacinthe_QUE_2018,2018,LD14-4098a,54.0
StHyacinthe_QUE_2018,2018,M11-241015,43.87
StHyacinthe_QUE_2018,2018,M11-358032,42.7
StHyacinthe_QUE_2018,2018,M12-420037,46.99821747
StHyacinthe_QUE_2018,2018,M12-421024,47.80252239
StHyacinthe_QUE_2018,2018,M12-437045,50.79185568
StHyacinthe_QUE_2018,2018,MN1410,53.936308985
StHyacinthe_QUE_2018,2018,MSC09-774089,53.26
StHyacinthe_QUE_2018,2018,ORC 3713N,47.32
StHyacinthe_QUE_2018,2018,U11-917032,53.821074315
StHyacinthe_QUE_2018,2018,U14-103015,52.56
StHyacinthe_QUE_2018,2018,U14-108007,50.85
StHyacinthe_QUE_2018,2018,U14-110036,53.93
StHyacinthe_QUE_2018,2018,U14-111010,50.31
StHyacinthe_QUE_2018,2018,U15-934067,58.46
StHyacinthe_QUE_2018,2018,U16-904053,54.37101257
StHyacinthe_QUE_2018,2018,U16-905030,56.42199011
StHyacinthe_QUE_2018,2018,U16-907052,54.70613962
StHyacinthe_QUE_2018,2018,U16-929043,55.85897667
StHyacinthe_QUE_2018,2018,U16-932015,61.26122471
